mysql> select * from bat.expplaque order by totexp desc;
+--------------+------------+------+---------+
| player       | totexp     | lvl  | hideexp |
| Galil        |        634 |    2 |       1 | 
| Izpalig      |        633 |    1 |       1 | 
| Kurko        |        633 |    3 |       1 | 
| Scaeduwe     |        632 |    3 |       1 | 
| Koni         |        631 |    1 |       1 | 
| Magaui       |        628 |    1 |       1 | 
| Eratest      |        628 |    1 |       1 | 
| Gathrea      |        624 |    3 |       1 | 
| Masterbait   |        624 |    2 |       1 | 
| Jj           |        619 |    1 |       1 | 
| Foom         |        617 |    4 |       1 | 
| Orcwar       |        616 |    1 |       1 | 
| August       |        616 |    2 |       1 | 
| Vitriole     |        612 |    1 |       1 | 
| Leto         |        611 |    3 |       1 | 
| Hirokusaki   |        611 |    3 |       1 | 
| Iltamyrsky   |        610 |    1 |       1 | 
| Alyana       |        608 |    1 |       1 | 
| Arrok        |        608 |    3 |       1 | 
| Obitus       |        608 |    3 |       1 | 
| Kale         |        606 |    1 |       1 | 
| Ngachi       |        604 |    3 |       1 | 
| Direvus      |        601 |    2 |       1 | 
| Baduk        |        598 |    1 |       1 | 
| Tryktou      |        594 |    2 |       1 | 
| Arvin        |        593 |    3 |       1 | 
| Deathcoil    |        592 |    3 |       1 | 
| Curufin      |        592 |    3 |       1 | 
| Wiseful      |        591 |    2 |       1 | 
| Baladia      |        591 |    3 |       1 | 
| Fenian       |        588 |    3 |       1 | 
| Heltor       |        587 |    4 |       1 | 
| Bars         |        587 |    1 |       1 | 
| Krode        |        585 |    2 |       1 | 
| Ganedor      |        585 |    2 |       1 | 
| Efren        |        584 |    1 |       1 | 
| Telidaron    |        583 |    3 |       1 | 
| Lexon        |        583 |    2 |       1 | 
| Urglum       |        582 |    3 |       1 | 
| Satanessa    |        582 |    3 |       1 | 
| Deutrius     |        581 |    2 |       1 | 
| Lartsae      |        581 |    1 |       1 | 
| Onca         |        580 |    1 |       1 | 
| Aticuin      |        580 |    2 |       1 | 
| Blockhead    |        579 |    2 |       1 | 
| Skege        |        578 |    1 |       1 | 
| Kanij        |        578 |    1 |       1 | 
| Soetheby     |        577 |    1 |       1 | 
| Puggy        |        576 |    2 |       1 | 
| Soze         |        575 |    3 |       1 | 
| Uroko        |        572 |    1 |       1 | 
| Haenin       |        571 |    3 |       1 | 
| Gottar       |        571 |    1 |       1 | 
| Djpetteri    |        570 |    3 |       1 | 
| Siilth       |        569 |    3 |       1 | 
| Sush         |        569 |    1 |       1 | 
| Eliryan      |        568 |    4 |       1 | 
| Kjpoy        |        567 |    1 |       1 | 
| Alore        |        566 |    4 |       1 | 
| Gaile        |        566 |    1 |       1 | 
| Nirien       |        565 |    4 |       1 | 
| Jaxu         |        565 |    3 |       1 | 
| Zekki        |        564 |    1 |       1 | 
| Kant         |        564 |    1 |       1 | 
| Zororn       |        562 |    1 |       1 | 
| Atomicbomb   |        561 |    3 |       1 | 
| Erstam       |        560 |    3 |       1 | 
| Justinian    |        559 |    4 |       1 | 
| Finspike     |        559 |    4 |       1 | 
| Wail         |        559 |    1 |       1 | 
| Lezardv      |        559 |    3 |       1 | 
| Duppidaa     |        559 |    4 |       1 | 
| Freelance    |        558 |    3 |       1 | 
| Peanut       |        557 |    3 |       1 | 
| Oystin       |        557 |    2 |       1 | 
| Retikol      |        557 |    1 |       1 | 
| Stck         |        556 |    1 |       1 | 
| Xerces       |        556 |    3 |       1 | 
| Hindoth      |        555 |    1 |       1 | 
| Aabarin      |        554 |    1 |       1 | 
| Mikhail      |        554 |    2 |       1 | 
| Shot         |        554 |    3 |       1 | 
| Luutaaja     |        553 |    3 |       1 | 
| Skig         |        553 |    1 |       1 | 
| Burjamork    |        551 |    2 |       1 | 
| Xeper        |        551 |    1 |       1 | 
| Zanax        |        551 |    3 |       1 | 
| Griffen      |        545 |    2 |       1 | 
| Enppu        |        544 |    1 |       1 | 
| Madknightt   |        544 |    2 |       1 | 
| Ecorce       |        542 |    3 |       1 | 
| Sacrefice    |        542 |    1 |       1 | 
| Ixtalis      |        541 |    1 |       1 | 
| Xandrix      |        540 |    2 |       1 | 
| Owner        |        540 |    1 |       1 | 
| Kax          |        538 |    1 |       1 | 
| Oric         |        538 |    1 |       1 | 
| Quintosh     |        538 |    3 |       1 | 
| Habal        |        537 |    2 |       1 | 
| Tannix       |        537 |    3 |       1 | 
| Firble       |        536 |    3 |       1 | 
| Reeve        |        535 |    1 |       1 | 
| Hyppyrotta   |        534 |    3 |       1 | 
| Husk         |        533 |    3 |       1 | 
| Kelporian    |        532 |    1 |       1 | 
| Sidesho      |        530 |    2 |       1 | 
| Lefay        |        530 |    2 |       1 | 
| Narsik       |        529 |    1 |       1 | 
| Evenfall     |        529 |    3 |       1 | 
| Blobtrap     |        528 |    1 |       1 | 
| Valain       |        527 |    2 |       1 | 
| Lqlq         |        527 |    2 |       1 | 
| Giong        |        526 |    1 |       1 | 
| Onjuhn       |        524 |    3 |       1 | 
| Hytinen      |        523 |    3 |       1 | 
| Pyronos      |        523 |    2 |       1 | 
| Ezaco        |        522 |    1 |       1 | 
| Tacitus      |        521 |    3 |       1 | 
| Morryn       |        521 |    1 |       1 | 
| Pokey        |        520 |    1 |       1 | 
| Eere         |        520 |    2 |       1 | 
| Homonaama    |        517 |    3 |       1 | 
| Vetinari     |        515 |    1 |       1 | 
| Mrbeefy      |        514 |    3 |       1 | 
| Ikkatsu      |        514 |    3 |       1 | 
| Thaldorn     |        514 |    3 |       1 | 
| Swede        |        513 |    2 |       1 | 
| Morchon      |        513 |    3 |       1 | 
| Zevatigi     |        513 |    3 |       1 | 
| Delnor       |        513 |    3 |       1 | 
| Dipli        |        512 |    3 |       1 | 
| Spiritblade  |        510 |    3 |       1 | 
| Heppi        |        509 |    2 |       1 | 
| Spkyworm     |        508 |    3 |       1 | 
| Trikan       |        507 |    3 |       1 | 
| Drejan       |        505 |    3 |       1 | 
| Mliaa        |        504 |    3 |       1 | 
| Crien        |        502 |    2 |       1 | 
| Gnark        |        501 |    2 |       1 | 
| Sitharkh     |        501 |    3 |       1 | 
| Caldon       |        498 |    3 |       1 | 
| Intelix      |        498 |    1 |       1 | 
| Eldereon     |        497 |    1 |       1 | 
| Anorin       |        497 |    3 |       1 | 
| Caen         |        497 |    1 |       1 | 
| Jathlas      |        495 |    3 |       1 | 
| Jooka        |        495 |    1 |       1 | 
| Krayn        |        494 |    3 |       1 | 
| Daire        |        493 |    3 |       1 | 
| Esatom       |        492 |    1 |       1 | 
| Maraj        |        492 |    1 |       1 | 
| Catlord      |        491 |    2 |       1 | 
| Df           |        490 |    1 |       1 | 
| Mudvepa      |        490 |    2 |       1 | 
| Blaine       |        490 |    2 |       1 | 
| Aradhyl      |        489 |    2 |       1 | 
| Viet         |        488 |    1 |       1 | 
| Joandarc     |        487 |    1 |       1 | 
| Izumi        |        487 |    3 |       1 | 
| Ich          |        487 |    1 |       1 | 
| Graves       |        486 |    2 |       1 | 
| Speedballs   |        485 |    1 |       0 | 
| Rak          |        484 |    1 |       1 | 
| Oblomov      |        484 |    2 |       1 | 
| Kokkeli      |        484 |    1 |       1 | 
| Solas        |        483 |    3 |       1 | 
| Mardok       |        482 |    2 |       1 | 
| Petret       |        482 |    2 |       1 | 
| Uphollow     |        480 |    1 |       1 | 
| Turparulla   |        480 |    2 |       1 | 
| Mild         |        480 |    1 |       1 | 
| Schwag       |        476 |    3 |       1 | 
| Pulie        |        476 |    3 |       1 | 
| Njal         |        475 |    2 |       1 | 
| Dorrp        |        474 |    3 |       1 | 
| Cingis       |        474 |    1 |       1 | 
| Hedone       |        473 |    3 |       1 | 
| Pasha        |        473 |    2 |       1 | 
| Anica        |        472 |    2 |       1 | 
| Krackr       |        470 |    3 |       1 | 
| Tommyangelo  |        468 |    1 |       1 | 
| Fuzzle       |        468 |    2 |       1 | 
| Shadowbandit |        466 |    2 |       1 | 
| Hamartia     |        466 |    1 |       1 | 
| Hesme        |        466 |    3 |       1 | 
| Catmandu     |        465 |    2 |       1 | 
| Turrican     |        465 |    2 |       1 | 
| Matras       |        463 |    1 |       1 | 
| Solrain      |        463 |    1 |       1 | 
| Sakar        |        462 |    2 |       1 | 
| Shaithan     |        462 |    2 |       1 | 
| Qotsa        |        461 |    3 |       1 | 
| Portion      |        461 |    3 |       1 | 
| Derkon       |        459 |    3 |       1 | 
| Turael       |        457 |    1 |       1 | 
| Mustari      |        457 |    3 |       1 | 
| Tremmor      |        457 |    1 |       1 | 
| Grangler     |        455 |    3 |       1 | 
| Grennnadine  |        455 |    2 |       1 | 
| Mirad        |        455 |    2 |       1 | 
| Qwer         |        455 |    2 |       1 | 
| Amakettu     |        455 |    1 |       1 | 
| Ailear       |        454 |    1 |       1 | 
| Reapage      |        454 |    1 |       1 | 
| Tentacle     |        453 |    1 |       1 | 
| Wallflower   |        452 |    1 |       1 | 
| Arius        |        451 |    1 |       1 | 
| Niur         |        449 |    2 |       1 | 
| Awrok        |        446 |    1 |       1 | 
| Blackfinch   |        446 |    2 |       1 | 
| Jialix       |        446 |    2 |       1 | 
| Conspiracy   |        445 |    2 |       1 | 
| Grah         |        444 |    1 |       1 | 
| Sephyr       |        443 |    3 |       1 | 
| Sacramentum  |        441 |    3 |       1 | 
| Erinyon      |        441 |    3 |       1 | 
| Cantil       |        441 |    1 |       1 | 
| Trempookie   |        440 |    1 |       1 | 
| Maxxen       |        439 |    2 |       1 | 
| Dob          |        438 |    1 |       1 | 
| Baore        |        438 |    3 |       1 | 
| Laojun       |        436 |    2 |       1 | 
| Xothal       |        435 |    2 |       1 | 
| Tgww         |        434 |    1 |       1 | 
| Baga         |        434 |    3 |       1 | 
| Deathhunter  |        433 |    2 |       1 | 
| Farrina      |        431 |    3 |       1 | 
| Lithlolis    |        431 |    2 |       1 | 
| Amhed        |        428 |    3 |       1 | 
| Eridan       |        427 |    3 |       1 | 
| Coda         |        427 |    1 |       1 | 
| Kilik        |        426 |    1 |       1 | 
| Ragatag      |        426 |    3 |       1 | 
| Cectani      |        425 |    1 |       1 | 
| Skeram       |        425 |    1 |       1 | 
| Daisilodavi  |        424 |    1 |       1 | 
| Alinnar      |        423 |    2 |       1 | 
| Kaldaran     |        423 |    3 |       1 | 
| Hopeful      |        423 |    1 |       1 | 
| Fantasma     |        423 |    1 |       1 | 
| Celic        |        421 |    3 |       1 | 
| Corraiv      |        419 |    3 |       1 | 
| Vicktor      |        419 |    1 |       1 | 
| Farelid      |        418 |    1 |       1 | 
| Saedric      |        418 |    2 |       1 | 
| Stoker       |        417 |    2 |       1 | 
| Dasani       |        417 |    2 |       1 | 
| Distro       |        417 |    1 |       1 | 
| Arzial       |        417 |    2 |       1 | 
| Mutsis       |        416 |    1 |       1 | 
| Kelsey       |        415 |    1 |       1 | 
| Kranik       |        414 |    2 |       1 | 
| Qrog         |        413 |    2 |       1 | 
| Welminster   |        413 |    2 |       1 | 
| Nitor        |        413 |    1 |       1 | 
| Buat         |        411 |    1 |       1 | 
| Ardwolf      |        411 |    3 |       1 | 
| Arca         |        411 |    3 |       1 | 
| Ed           |        410 |    3 |       1 | 
| Juku         |        410 |    3 |       1 | 
| Jolor        |        410 |    2 |       1 | 
| Fringe       |        409 |    1 |       1 | 
| Komplex      |        407 |    2 |       1 | 
| Lepe         |        407 |    1 |       1 | 
| Deril        |        407 |    3 |       1 | 
| Feallaire    |        407 |    1 |       1 | 
| Paul         |        406 |    2 |       1 | 
| Etehr        |        404 |    2 |       1 | 
| Luthrisia    |        403 |    2 |       1 | 
| Poxmoulder   |        402 |    3 |       1 | 
| Xsara        |        400 |    1 |       1 | 
| Ilvos        |        400 |    3 |       1 | 
| Philbert     |        398 |    3 |       1 | 
| Turisti      |        397 |    3 |       1 | 
| Duval        |        397 |    3 |       1 | 
| Calendula    |        397 |    1 |       1 | 
| Jotaro       |        397 |    2 |       1 | 
| Drilmer      |        395 |    3 |       1 | 
| Frair        |        395 |    3 |       1 | 
| Obe          |        395 |    2 |       1 | 
| Rensis       |        395 |    3 |       1 | 
| Zuggy        |        395 |    3 |       1 | 
| Eldarmi      |        395 |    3 |       1 | 
| Ponyman      |        395 |    3 |       1 | 
| Joga         |        395 |    3 |       1 | 
| Beltorn      |        395 |    3 |       1 | 
| Lupus        |        395 |    1 |       1 | 
| Azdax        |        394 |    2 |       1 | 
| Hetman       |        393 |    1 |       1 | 
| Rainstorme   |        392 |    2 |       1 | 
| Kairi        |        392 |    2 |       1 | 
| Surfer       |        391 |    1 |       1 | 
| Lueinden     |        391 |    2 |       1 | 
| Rugnar       |        391 |    2 |       1 | 
| Urukai       |        390 |    2 |       1 | 
| Draggo       |        390 |    2 |       1 | 
| Ewil         |        390 |    2 |       1 | 
| Morlokki     |        389 |    1 |       1 | 
| Natjaana     |        388 |    1 |       1 | 
| Koppiz       |        388 |    1 |       1 | 
| Vipep        |        387 |    1 |       1 | 
| Taerum       |        386 |    1 |       1 | 
| Bolfri       |        384 |    1 |       1 | 
| Jatakar      |        384 |    1 |       1 | 
